,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_baths,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,total_sf,total_sf*total_qual,fireplace*fireplace_qu,beds*baths,garage_type_0,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,attached*built,mean,garage_type_0.1,garage_type_2Types.1,garage_type_Attchd.1,garage_type_Basment.1,garage_type_BuiltIn.1,garage_type_CarPort.1,garage_type_Detchd.1,garage_type_0.1.1,garage_type_2Types.1.1,garage_type_Attchd.1.1,garage_type_Basment.1.1,garage_type_BuiltIn.1.1,garage_type_CarPort.1.1,garage_type_Detchd.1.1,garage_type_0,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd
1555,384,527364030,60,FV,70.0,7000,0,0,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,2,6,622.0,1,0.0,304.0,926.0,GasA,5,0,0,1016,868,0,1884,1.0,0.0,2,1,3,1,5,7,7,1,5,Attchd,2003.0,2,2.0,581.0,3,3,2,0,35,0,0,0,0,0,0,0,0,6,2009,WD ,240900,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2810.0,19670.0,5,10.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1556,91,533130020,60,RL,107.0,10186,0,0,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,674.0,1,0.0,76.0,750.0,GasA,5,0,0,1061,862,0,1923,1.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1992.0,2,2.0,564.0,3,3,2,240,39,0,0,0,0,0,0,0,0,6,2010,WD ,190000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2673.0,18711.0,3,10.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1557,863,907250070,20,RL,90.0,11664,0,0,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,1234.0,1,0.0,335.0,1569.0,GasA,5,0,0,1611,0,0,1611,1.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,2002.0,2,3.0,1231.0,3,3,2,262,93,0,0,0,0,0,0,0,0,9,2009,WD ,250000,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.0,22260.0,0,9.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1558,1857,533252130,20,RL,90.0,10768,0,0,3,Lvl,4,Corner,3,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,4,5,1157.0,1,0.0,280.0,1437.0,GasA,3,0,0,1437,0,0,1437,1.0,0.0,2,0,3,1,4,6,7,1,2,Attchd,1976.0,2,2.0,528.0,3,3,2,0,21,0,0,180,0,0,0,0,0,7,2007,WD ,218000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2874.0,14370.0,2,9.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1559,1870,534151180,60,RL,78.0,10530,0,0,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,4,3,PConc,4,3,1,6,819.0,1,0.0,329.0,1148.0,GasA,5,0,0,1091,984,0,2075,1.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,1993.0,1,2.0,473.0,3,3,2,235,86,0,0,0,0,0,0,0,0,8,2007,WD ,255000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3223.0,22561.0,4,10.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1560,2318,527108020,20,RL,50.0,14859,0,0,3,HLS,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1670.0,1670.0,GasA,5,0,0,1670,0,0,1670,0.0,0.0,2,0,3,1,4,7,7,1,4,Attchd,2006.0,2,3.0,690.0,3,3,2,144,60,0,0,0,0,0,0,0,0,8,2006,New,240000,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340.0,23380.0,4,6.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1561,2100,906378150,20,RL,93.0,10481,0,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,2140.0,2140.0,GasA,5,0,0,2140,0,0,2140,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,2006.0,3,3.0,894.0,3,3,2,136,32,0,0,0,0,0,0,0,0,6,2007,New,360000,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280.0,34240.0,0,7.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1562,1213,534403080,80,RL,85.0,9350,0,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,4,5,633.0,1,0.0,586.0,1219.0,GasA,4,0,0,1265,0,0,1265,0.0,1.0,2,0,3,1,4,6,7,1,4,Attchd,1965.0,2,2.0,502.0,3,3,2,0,92,0,96,0,0,0,3,0,0,10,2008,WD ,179900,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2484.0,12420.0,4,7.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1563,2046,904101070,50,RL,138.0,18030,0,0,3,Bnk,4,Inside,3,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,152.0,4,469.0,977.0,1598.0,GasA,3,0,0,1636,971,479,3086,0.0,0.0,3,0,3,1,5,12,3,1,4,0,0.0,0,0.0,0.0,0,0,2,122,0,0,0,0,0,0,3,0,0,3,2007,WD ,200500,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205.0,21025.0,4,9.0,1,0,0,0,0,0,0,,181469.70160897123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1564,710,902205030,50,RM,50.0,5925,0,0,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,600.0,600.0,Grav,2,1,0,600,368,0,968,0.0,0.0,1,0,2,1,3,6,7,0,0,0,0.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,2,0,0,5,2009,WD ,37900,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1568.0,4704.0,0,2.0,1,0,0,0,0,0,0,,181469.70160897123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1565,2268,916455050,20,RL,69.05520046484602,6718,0,0,3,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,4,3,PConc,5,3,2,6,250.0,1,0.0,1017.0,1267.0,GasA,5,0,0,1312,0,0,1312,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2001.0,1,2.0,471.0,3,3,2,256,28,0,0,0,0,0,0,0,0,1,2007,WD ,180500,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2579.0,20632.0,0,4.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1566,816,906230010,90,RL,69.05520046484602,11855,0,0,4,Lvl,4,Inside,3,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,1,0.0,348.0,1168.0,GasA,5,0,0,1168,1619,0,2787,2.0,0.0,4,2,6,2,3,8,7,2,3,BuiltIn,2000.0,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,0,0,0,10,2009,WD ,269500,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3955.0,27685.0,6,42.0,0,0,0,0,1,0,0,,181469.70160897123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1567,1616,527105140,60,RL,69.05520046484602,12394,0,0,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,1,0.0,847.0,847.0,GasA,5,0,0,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,7,1,4,BuiltIn,2003.0,3,2.0,433.0,3,3,2,100,48,0,0,0,0,0,0,0,0,10,2007,WD ,225000,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580.0,18060.0,4,7.5,0,0,0,0,1,0,0,,181469.70160897123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1568,2233,910200110,50,RM,50.0,7000,0,0,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,375.0,1,0.0,345.0,720.0,GasA,4,0,4,720,495,0,1215,0.0,0.0,1,0,3,1,4,6,7,0,0,Detchd,1965.0,3,2.0,720.0,3,3,2,0,0,30,0,0,0,0,3,0,0,5,2007,WD ,141000,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.0,11610.0,0,3.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1569,439,528120030,20,RL,87.0,10367,0,0,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,5,3,PConc,5,3,2,6,1015.0,1,0.0,724.0,1739.0,GasA,5,0,0,1743,0,0,1743,1.0,0.0,2,0,3,1,5,8,7,1,4,Attchd,2008.0,2,3.0,927.0,3,3,2,168,45,0,0,0,0,0,0,0,0,6,2009,ConLI,335000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3482.0,31338.0,4,9.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1570,260,907200280,20,RL,38.0,15240,0,0,3,Lvl,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,4,CBlock,4,3,1,6,198.0,3,688.0,140.0,1026.0,GasA,5,0,0,1026,0,0,1026,1.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1977.0,1,1.0,308.0,3,3,2,316,85,0,0,0,0,0,3,0,0,6,2010,WD ,150000,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052.0,10260.0,0,7.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1571,2523,533350050,20,RL,68.0,50271,0,0,3,Low,4,Inside,3,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4,3,CBlock,5,3,4,6,1810.0,1,0.0,32.0,1842.0,GasA,4,0,0,1842,0,0,1842,2.0,0.0,0,1,0,1,4,5,7,1,4,Attchd,1981.0,3,3.0,894.0,3,3,2,857,72,0,0,0,0,0,0,0,0,11,2006,WD ,385000,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3684.0,33156.0,4,0.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1572,627,535125090,60,RL,85.0,13600,0,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,454.0,1,0.0,314.0,768.0,GasA,3,0,0,1186,800,0,1986,0.0,0.0,2,1,3,1,3,7,7,3,2,Attchd,1965.0,1,2.0,486.0,3,3,2,0,42,0,0,189,0,0,0,0,0,10,2009,WD ,205000,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2754.0,19278.0,6,7.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1573,251,906380190,20,RL,64.0,6762,0,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,4,3,PConc,4,3,3,6,686.0,1,0.0,501.0,1187.0,GasA,5,0,0,1208,0,0,1208,1.0,0.0,2,0,2,1,4,6,7,0,0,Attchd,2006.0,2,2.0,632.0,3,3,2,105,61,0,0,0,0,0,0,0,0,2,2010,WD ,206000,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395.0,16765.0,0,6.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1574,2163,907414060,20,RL,63.0,8500,0,0,4,Lvl,4,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,5,0,0,1422,0,0,1422,0.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2004.0,2,2.0,626.0,3,3,2,192,60,0,0,0,0,0,0,0,0,11,2007,WD ,179600,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844.0,19908.0,0,6.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1575,2819,908102330,20,RL,67.0,8877,0,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,1,2,836.0,1,0.0,0.0,836.0,GasA,3,0,3,1220,0,0,1220,0.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1951.0,1,2.0,396.0,3,3,2,0,0,0,0,0,0,0,0,0,0,4,2006,COD,102000,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056.0,8224.0,0,2.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1576,1025,527326130,20,RL,69.05520046484602,15611,0,0,3,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767.0,2,93.0,266.0,1126.0,GasA,3,0,0,1126,0,0,1126,0.0,1.0,2,0,3,1,5,6,7,0,0,Attchd,1977.0,2,2.0,540.0,3,3,2,180,0,0,0,0,0,0,0,0,0,3,2008,WD ,175000,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2252.0,11260.0,0,7.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1577,2592,535327210,20,RL,70.0,13300,0,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,494.0,1,0.0,521.0,1015.0,GasA,4,0,0,1384,0,0,1384,1.0,0.0,1,0,2,1,3,6,5,0,0,Attchd,2001.0,1,2.0,896.0,3,3,2,75,0,0,323,0,0,0,0,Shed,400,6,2006,WD ,159000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2399.0,11995.0,0,4.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1578,1491,908103280,20,RL,65.0,6500,0,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,5,1,4,1033.0,1,0.0,94.0,1127.0,GasA,3,0,0,1127,0,0,1127,0.0,1.0,1,1,3,1,3,6,7,1,1,Detchd,1991.0,1,2.0,480.0,3,3,2,0,0,138,0,0,0,0,0,0,0,5,2008,WD ,135000,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254.0,13524.0,1,6.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1579,2742,905452140,50,RL,75.0,9525,0,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,444.0,1,0.0,550.0,994.0,GasA,4,0,0,1216,639,0,1855,0.0,0.0,2,0,4,1,3,7,7,0,0,Attchd,1954.0,1,1.0,325.0,3,3,2,182,0,0,0,0,0,0,0,0,0,10,2006,WD ,136900,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.0,17094.0,0,8.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1580,2497,532378160,20,RL,65.0,6993,0,0,4,Lvl,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465.0,1,0.0,447.0,912.0,GasA,3,0,0,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,7,1,3,Attchd,1961.0,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2006,WD ,135000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2148.0,10740.0,3,3.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1581,495,528315090,60,RL,82.0,9430,0,0,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,2,6,1163.0,1,0.0,89.0,1252.0,GasA,5,0,0,1268,1097,0,2365,1.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,1999.0,2,3.0,856.0,3,3,2,0,128,0,0,180,0,0,0,0,0,7,2009,WD ,337000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3617.0,28936.0,4,10.5,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1582,2528,534128210,60,RL,69.05520046484602,11029,0,0,3,Lvl,4,Corner,3,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,2,4,619.0,1,0.0,435.0,1054.0,GasA,3,0,0,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1968.0,1,2.0,619.0,3,3,2,0,65,0,0,222,0,0,0,0,0,8,2006,WD ,250000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3708.0,22248.0,4,14.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1583,1033,527380240,60,RL,69.05520046484602,14311,0,0,3,Lvl,4,FR3,3,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4,3,1,6,1023.0,1,0.0,213.0,1236.0,GasA,5,0,0,1236,1104,0,2340,1.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1996.0,2,3.0,787.0,3,3,2,192,180,218,0,0,0,0,4,0,0,6,2008,WD ,306000,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3576.0,28608.0,4,14.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1584,764,904301070,90,RL,60.0,10800,0,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,4,6,1200.0,1,0.0,0.0,1200.0,GasA,3,0,0,1200,0,0,1200,3.0,0.0,3,0,3,1,3,5,7,0,0,0,0.0,0,0.0,0.0,0,0,2,120,0,0,0,0,0,0,0,0,0,3,2009,WD ,179000,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,12000.0,0,18.0,1,0,0,0,0,0,0,,181469.70160897123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1585,1165,533212150,160,FV,34.0,3604,0,1,4,Lvl,4,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,0,0,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,7,0,0,Detchd,2007.0,1,2.0,540.0,3,3,2,0,102,0,0,0,0,0,0,0,0,2,2008,WD ,146000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2081.0,14567.0,0,4.0,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1586,2037,903457040,50,RM,60.0,10320,0,1,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,375.0,1,0.0,763.0,1138.0,GasA,4,0,0,1138,1042,0,2180,0.0,0.0,1,1,3,1,3,7,7,1,4,Detchd,2006.0,1,2.0,720.0,3,3,0,0,0,170,0,0,0,0,0,0,0,5,2007,WD ,161000,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3318.0,19908.0,4,4.5,0,0,0,0,0,0,1,,181469.70160897123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1587,113,534152050,20,RL,69.05520046484602,10603,0,0,3,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,2,5,1200.0,1,0.0,410.0,1610.0,GasA,4,0,0,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,7,2,3,Attchd,1977.0,2,2.0,480.0,3,3,2,168,68,0,0,0,0,0,0,0,0,2,2010,WD ,205000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3220.0,19320.0,6,9.0,0,0,1,0,0,0,0,,181469.70160897123,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
